DOC_DATE_SCALED,DOC_ID_SCALED,AUCTION_ID_SCALED,BID_NAME_SCALED,ITEM_CAT,VENDOR_SCALED,WINNER,QUANTITY_SCALED,PRICE_SCALED
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, d Arlington Valley Farms Snack'n Waffle ,,15000,36.67
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, d Braun Beef Company Kellogg's ,,15000,28.14
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, Labatt Food Service (Labatt d Kellogg's ,,15000,29.25
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, Institutional Supply Company) d Churchfield Trading Company Right Start RS,,15000,29.29
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, The Masters Distribution Systems d Kellogg's ,,15000,30.05
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",," Company, Inc. Marson Foods S",,15000,31.58
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, S,,15000,31.68
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",," c Gordon Food Service, Inc. General Mills ",,15000,32.95
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, c Tasty Brands Tasty Brands ,,15000,48.36
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, c Tasty Brands Tasty Brands ,,15000,49.22
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, The Masters Distribution a Hartybake ,,15000,18.74
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",," Systems Company, Inc. c ConAgra Foods, Inc. Conagra Brands ",,15000,38.55
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",, The Masters Distribution a Hartybake ,,15000,22.09
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,56,"14577 / 14578 - Waffle, Whole Grain",," Systems Company, Inc. The Masters Distribution Systems Bake Crafters ",,15000,54.96
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,57,"13070 - Yogurt, Fat Free, Vanilla - Bulk",,The Masters Distribution a Dannon ,,100,26.89
"y 31, 2023",ozen and Refrigerated Food for Nutrition Services Annual Contract #23-07-3500,58,"13075 - Yogurt, Fat Free, Plain - Bulk",,The Masters Distribution a Dannon ,,100,16.53
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,1,"54502 - Apples, Sliced, Canned",,"Schreiber Foods International, Inc. Ambrosia ",,200,28.9
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,1,"54502 - Apples, Sliced, Canned",, c a Churchfield Trading (Charles and Lezlee Churchfield) Our House OHAS,,200,38.85
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,2,"54513 - Applesauce, Canned",,"Schreiber Foods International, Inc. Ambrosia ",,550,25.9
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,2,"54513 - Applesauce, Canned",, c d Churchfield Trading (Charles and Lezlee Churchfield) Our House OHASS,,550,26.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,3,"Applesauce, Cup - 4.5oz",,Zee Zees A,,100,28
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,3,"Applesauce, Cup - 4.5oz",, A,,100,28.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,3,"Applesauce, Cup - 4.5oz",, Cherry Central ,,100,30.4
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,3,"Applesauce, Cup - 4.5oz",, ,,100,23.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,3,"Applesauce, Cup - 4.5oz",, ,,100,32.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,4,"54536 - Applesauce, Pouch - Naturally Flavored",,Braun Beef Company Buddy's ,,8500,40.34
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,4,"54536 - Applesauce, Pouch - Naturally Flavored",," a The Masters Distribution Systems Company, Inc. Buddy ",,8500,40.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,4,"54536 - Applesauce, Pouch - Naturally Flavored",," The Masters Distribution Systems Company, Inc. Tree Top ",,8500,17.99
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,4,"54536 - Applesauce, Pouch - Naturally Flavored",, Labatt Food Service (Labatt Institutional Supply Musselman ASU,,8500,26.31
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,5,"55500 - Beans, Baked Vegetarian, Canned",,Atlantic International Food Group (Atlantic Beverage a Bella Vista F,,700,30.3
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,5,"55500 - Beans, Baked Vegetarian, Canned",," Company, LLC) Churchfield Trading (Charles and Lezlee Churchfield) OHVBB",,700,32.55
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,5,"55500 - Beans, Baked Vegetarian, Canned",, Labatt Food Service (Labatt Institutional Supply Allens ,,700,41.43
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,5,"55500 - Beans, Baked Vegetarian, Canned",," Company) The Masters Distribution Systems Company, Inc. B&G ",,700,42.21
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,5,"55500 - Beans, Baked Vegetarian, Canned",, Labatt Food Service (Labatt Institutional Supply Bush's Best ,,700,42.99
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,6,"55509 - Beans, Black, Canned",,Atlantic International Food Group (Atlantic Beverage a Mother's Maid ,,950,24.14
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,6,"55509 - Beans, Black, Canned",," Company, LLC) Braun Beef Company Hanover Foods ",,950,25.04
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,6,"55509 - Beans, Black, Canned",, Churchfield Trading (Charles and Lezlee Churchfield) Our House OHBB,,950,26.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,6,"55509 - Beans, Black, Canned",," The Masters Distribution Systems Company, Inc. Hanover ",,950,26.82
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,6,"55509 - Beans, Black, Canned",, Labatt Food Service (Labatt Institutional Supply Bush's Best ,,950,32.44
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,7,"55520 - Beans, Garbanzo, Canned",,Labatt Food Service (Labatt Institutional Supply Bush's Best ,,150,32.44
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,8,"55533 - Beans, Green, Canned",,Atlantic International Food Group (Atlantic Beverage c Mother's Maid GRBLS,,2800,23.78
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,8,"55533 - Beans, Green, Canned",," Company, LLC) Shaver Foods, LLC Mother's Maid GRLS",,2800,26.39
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,9,"55540 - Beans, Kidney, Dark Red, Canned",,Labatt Food Service (Labatt Institutional Supply Bush's Best ,,150,32.44
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,10,"55549 - Beans, Pinto, Whole, Canned",,Atlantic International Food Group (Atlantic Beverage c Hanover Foods ,,2300,23.37
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,10,"55549 - Beans, Pinto, Whole, Canned",," Company, LLC) Braun Beef Company Hanover Foods ",,2300,23.74
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,11,"15040 - Blueberries, Frozen",,Wawona Frozen Foods Wawona ,,500,25.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,11,"15040 - Blueberries, Frozen",, d Braun Beef Company Wawona ,,500,26.04
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,11,"15040 - Blueberries, Frozen",," d The Masters Distribution Systems Company, Inc. Dole ",,500,35.05
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,11,"15040 - Blueberries, Frozen",, a Labatt Food Service (Labatt Institutional Supply Dole ,,500,35.31
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,12,"18033 - Broccoli, Florets, Frozen",,Atlantic International Food Group (Atlantic Beverage d Pasco ,,2000,24.23
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,12,"18033 - Broccoli, Florets, Frozen",," Company, LLC) Braun Beef Company The Inn ",,2000,27.22
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,13,"55552 - Carrots, Diced, Canned",,Labatt Food Service (Labatt Institutional Supply Stokely ,,100,31.61
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,14,"18041 - Carrots, Diced, Frozen",,J R Simplot Company Simplot ,,250,19.63
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,14,"18041 - Carrots, Diced, Frozen",, a Labatt Food Service (Labatt Institutional Supply Stokely ,,250,19.92
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,14,"18041 - Carrots, Diced, Frozen",, Company) Braun Beef Company The Inn ,,250,20.619
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,15,"18043 - Carrots, Sliced, Frozen",,Braun Beef Company The Inn ,,200,18.97
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,15,"18043 - Carrots, Sliced, Frozen",, c Labatt Food Service (Labatt Institutional Supply a Stokely ,,200,19.91
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,16,"18056 - Cauliflower, Florets, Frozen",,Atlantic International Food Group (Atlantic Beverage c Endico ,,500,19.87
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,16,"18056 - Cauliflower, Florets, Frozen",," Company, LLC) Braun Beef Company The Inn ",,500,23.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,17,"Chickpea, Spread - 1.13oz",,"The Masters Distribution Systems Company, Inc. WowButter ",,100,28.67
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,17,"Chickpea, Spread - 1.13oz",, c Braun Beef Company The Amazining Chickpea F,,100,26.72
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,17,"Chickpea, Spread - 1.13oz",," a The Masters Distribution Systems Company, Inc. The Amazing Chickpea F",,100,30.24
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,17,"Chickpea, Spread - 1.13oz",," The Masters Distribution Systems Company, Inc. The Amazing Chickpea F",,100,32.27
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,18,"55502 - Corn, Canned",,Labatt Food Service (Labatt Institutional Supply c Stokely ,,250,32.2
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,18,"55502 - Corn, Canned",, Company) Braun Beef Company Hanover Foods ,,250,32.6
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",,Atlantic International Food Group (Atlantic Beverage National Frozen Foods ,,5000,18.58
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",," Company, LLC) ",,5000,22.03
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",, Braun Beef Company The Inn ,,5000,22.68
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",," Shaver Foods, LLC The Inn ",,5000,23.66
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",, Labatt Food Service (Labatt Institutional Supply Stokely ,,5000,23.86
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,19,"18062 - Corn, Frozen",, Company) Churchfield Trading (Charles and Lezlee Churchfield) The Inn ,,5000,39.48
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,20,"54540 - Cranberries, Dried",,"The Masters Distribution Systems Company, Inc. Ocean Spray ",,100,59.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,20,"54540 - Cranberries, Dried",, c Labatt Food Service (Labatt Institutional Supply a Ocean Spray ,,100,60.74
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,21,"18071 - Edamame, Frozen",,J R Simplot Company Simplot ,,100,37.26
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,21,"18071 - Edamame, Frozen",, c Labatt Food Service (Labatt Institutional Supply a Stokely ,,100,44.36
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,22,"54552 - Fruit Cocktail, Canned",,Atlantic International Food Group (Atlantic Beverage c Sunfield ,,1000,31.58
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,22,"54552 - Fruit Cocktail, Canned",," Company, LLC) Braun Beef Company Nemco ",,1000,36.08
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,23,"18073 - Greens, Frozen, Chopped - Collard",,Labatt Food Service (Labatt Institutional Supply a Garden Fre ,,100,34.2
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,25,"18073 - Greens, Frozen, Chopped - Turnip",,Labatt Food Service (Labatt Institutional Supply The Inn ,,100,34.98
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,26,"Hummus, Shelf Stable, 4.5oz",,Zee Zees A,,350,55.5
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,26,"Hummus, Shelf Stable, 4.5oz",, A,,350,55.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,26,"Hummus, Shelf Stable, 4.5oz",, Labatt Food Service (Labatt Institutional Supply Zee Zees A,,350,61.59
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,27,"20514 - Juice, 100% Fruit - 6oz",,Labatt Food Service (Labatt Institutional Supply c Capri Sun ,,500,15.2
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,27,"20514 - Juice, 100% Fruit - 6oz",, Company) Country Pure ,,500,15.9
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,28,"15031 - Juice, Orange, Frozen Concentrate",,"The Masters Distribution Systems Company, Inc. Country Pure ",,30,50.13
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,28,"15031 - Juice, Orange, Frozen Concentrate",, a Labatt Food Service (Labatt Institutional Supply ARDMORE ,,30,53.79
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,29,"54590 - Juice, Pineapple, Canned",,Labatt Food Service (Labatt Institutional Supply a Dole ,,50,35.53
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,29,"54590 - Juice, Pineapple, Canned",," Company) The Masters Distribution Systems Company, Inc. Dole ",,50,35.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,29,"54590 - Juice, Pineapple, Canned",," Schreiber Foods International, Inc. Ambrosia ",,50,39.15
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,30,"55002 - Ketchup, Tomato, Canned",,Labatt Food Service (Labatt Institutional Supply a HEINZ ,,250,32.96
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,30,"55002 - Ketchup, Tomato, Canned",," Company) Red Gold, LLC (Calfed Financial Corporation) Red Gold LLC REDYL",,250,34.49
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,31,"15070 - Mango, Diced, Frozen",,d J R Simplot Company Simplot ,,100,17.03
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,31,"15070 - Mango, Diced, Frozen",, d Wawona Frozen Foods Wawona ,,100,26.52
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,31,"15070 - Mango, Diced, Frozen",, Labatt Food Service (Labatt Institutional Supply a Dole ,,100,26.69
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,31,"15070 - Mango, Diced, Frozen",, Company) Braun Beef Company Wawona ,,100,27.34
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,31,"15070 - Mango, Diced, Frozen",," The Masters Distribution Systems Company, Inc. Dole ",,100,28.6
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,33,"18081 - Okra, Frozen, Cut-Up",,Labatt Food Service (Labatt Institutional Supply Garden Fre ,,100,26.47
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,34,"54465 - Olives, Black, Canned",,"Schreiber Foods International, Inc. Ambrosia ",,100,41.75
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,36,"54560 - Oranges, Mandarin, Canned",,Atlantic International Food Group (Atlantic Beverage d Sunfield ,,8500,30.92
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,36,"54560 - Oranges, Mandarin, Canned",," Company, LLC) Braun Beef Company Nemco ",,8500,35.06
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,36,"54560 - Oranges, Mandarin, Canned",, d d Churchfield Trading (Charles and Lezlee Churchfield) Our House OHMO,,8500,35.19
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,36,"54560 - Oranges, Mandarin, Canned",," Schreiber Foods International, Inc. Ambrosia ",,8500,35.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,37,"54571 - Peaches, Sliced, Canned",,"Atlantic International Food Group (Atlantic Beverage c Sunfield, ",,6500,32.83
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,37,"54571 - Peaches, Sliced, Canned",," Company, LLC) Braun Beef Company Nemco ",,6500,35.57
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,38,"15083 - Peaches, Sliced, Frozen",,Wawona Frozen Foods Wawona ,,100,43.82
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,38,"15083 - Peaches, Sliced, Frozen",, d Labatt Food Service (Labatt Institutional Supply c Wawona ,,100,22.31
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,38,"15083 - Peaches, Sliced, Frozen",," Company) The Masters Distribution Systems Company, Inc. Dole ",,100,23.95
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",,Atlantic Beverage Company LLC Sunfield ,,2000,24.67
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",, c Braun Beef Company Nemco ,,2000,27.34
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",," c Schreiber Foods International, Inc. Ambrosia ",,2000,29.15
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",," c The Masters Distribution Systems Company, Inc. Nemco ",,2000,30
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",, c Churchfield Trading (Charles and Lezlee Churchfield) Our House OHPR,,2000,42.43
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",, d Labatt Food Service (Labatt Institutional Supply a Del Monte ,,2000,47.67
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",," Company) The Masters Distribution Systems Company, Inc. (Alt ",,2000,49.15
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,39,"54582 - Pears, Diced, Canned",," ePallet, Inc. Del Monte ",,2000,57.82
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,40,"18121 - Peas, Green, Frozen",,J R Simplot Company Simplot ,,500,25.43
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,40,"18121 - Peas, Green, Frozen",, a Braun Beef Company The Inn ,,500,27.22
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,40,"18121 - Peas, Green, Frozen",, Labatt Food Service (Labatt Institutional Supply Garden Fre ,,500,28.3
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,41,"55566 - Peppers, Chipotle in Adobo Sauce, Canned",,"c The Masters Distribution Systems Company, Inc. Embasa ",,50,57.48
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,41,"55566 - Peppers, Chipotle in Adobo Sauce, Canned",," a Schreiber Foods International, Inc. Ambrosia ",,50,57.8
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,42,"55566 - Peppers, Green Chiles, Diced, Canned",,"The Masters Distribution Systems Company, Inc. Embasa ",,50,20.03
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,42,"55566 - Peppers, Green Chiles, Diced, Canned",," c The Masters Distribution Systems Company, Inc. Las Palmas ",,50,76.89
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,42,"55566 - Peppers, Green Chiles, Diced, Canned",, a Labatt Food Service (Labatt Institutional Supply Rosarita ,,50,87.05
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,43,"55203 - Peppers, Jalapenos, Sliced, Canned",,Churchfield Trading (Charles and Lezlee Churchfield) Our House OHJS,,800,23.1
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,43,"55203 - Peppers, Jalapenos, Sliced, Canned",, c Atlantic Beverage Company LLC Sunfield ,,800,27.32
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,43,"55203 - Peppers, Jalapenos, Sliced, Canned",, c Labatt Food Service (Labatt Institutional Supply c Lacomadre ,,800,29.22
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,43,"55203 - Peppers, Jalapenos, Sliced, Canned",," Company) Schreiber Foods International, Inc. Ambrosia ",,800,31.6
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,44,"54044 - Pimentos, Diced, Canned (Red Peppers)",,"Schreiber Foods International, Inc. Ambrosia ",,50,42.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",,Churchfield Trading (Charles and Lezlee Churchfield) Our House OHPT,,550,27.3
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",, d Braun Beef Company Nemco ,,550,28.86
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",," d Schreiber Foods International, Inc. Ambrosia ",,550,29.85
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",, d Atlantic Beverage Company LLC Sunfield ,,550,31.63
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",," d The Masters Distribution Systems Company, Inc. Nemco ",,550,33
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",, d Labatt Food Service (Labatt Institutional Supply c Gft of Nat ,,550,46.42
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,45,"54600 - Pineapple Tidbits, Canned",," Company) The Masters Distribution Systems Company, Inc. Del Monte ",,550,54.3
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,46,"18079 - Plantains, Pre-Cooked, Frozen",,Asian Food Solutions / Comida Vida (International Comida Vida ,,100,43.5
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,47,"18077 - Potatoes, Frozen, Mashed",,J R Simplot Company Farmhouse ,,100,30.81
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,47,"18077 - Potatoes, Frozen, Mashed",, Labatt Food Service (Labatt Institutional Supply Farmhouse ,,100,39.26
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,48,"55570 - Potatoes, Instant Dehydrated,",,"Basic American Foods (Basic American, Inc.) Potato Pearls® ",,1200,60.07
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,48,"55570 - Potatoes, Instant Dehydrated,",, d Braun Beef Company Idahoan ,,1200,55.88
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,48,"55570 - Potatoes, Instant Dehydrated,",," c The Masters Distribution Systems Company, Inc. Idahoan ",,1200,56.25
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,48,"55570 - Potatoes, Instant Dehydrated,",, a Labatt Food Service (Labatt Institutional Supply Idahoan ,,1200,59.76
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,48,"55570 - Potatoes, Instant Dehydrated,",, Company) Churchfield Trading (Charles and Lezlee Churchfield) Idaho Pacific ,,1200,89
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,49,"55582 - Potatoes, Sweet, Canned",,"Schreiber Foods International, Inc. Ambrosia ",,100,32.8
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,50,"18080 - Potatoes, Sweet, Fries",,J R Simplot Company Simplot ,,8000,25.31
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,50,"18080 - Potatoes, Sweet, Fries",, d J R Simplot Company Simplot ,,8000,25.42
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,50,"18080 - Potatoes, Sweet, Fries",, d J R Simplot Company Simplot ,,8000,26.09
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,50,"18080 - Potatoes, Sweet, Fries",, a Labatt Food Service (Labatt Institutional Supply Simplot ,,8000,27.24
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,51,"18093 - Potatoes, Spiral Cut Fries",,J R Simplot Company Simplot ,,100,36.59
"y 31, 2023",uits and Vegetables for Nutrition Services Annual Contract #23-07-3550,51,"18093 - Potatoes, Spiral Cut Fries",, a J R Simplot Company Simplot ,,100,38.39
