Sales Code,Item No.,Mfg. Item No.,Brand,Description,Pack Size,Selling Price,Fee for Service,Category,Starting Date,Ending Date,Bid No.,Bid Line No.,Velocity,Price per Serving
COOP181,410052,11118,WILD MIKE'S,JALAPENO MOZZARELLA BITES IW,60/4OZ,94.54,0.00,FRZN BREAD,07/01/23,06/30/24,09-22-23-FN,389,D,1.576
COOP181,410054,2265589209,BUTTERBALL,TURKEY TENDERLOIN MEDALLIONS,1/30LB,153.40,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,84,D,1.153
COOP181,410055,2265589204,BUTTERBALL,TURKEY THIGH ROAST',3/5LB,81.44,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,85,D,0.339
COOP181,410059,772A731W,20TH CENTURY,RASPBERRY BREAKFAST SQUARE WG,60/3OZ,43.66,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,4,B,0.728
COOP181,410062,BTC449,MICHAEL B'S BESTWAY,HOAGIE TURKEY PASTRAMI CHS WG,60/4.5OZ,102.20,0.00,SANDWICHES,07/01/23,06/30/24,09-22-23-FN,262,D,1.703
COOP181,410069,2005442,DEL MONTE,PEACHES DICED IN 100% JUICE CUP(220),72/4OZ,52.39,0.00,SNACKS,07/01/23,06/30/24,09-22-23-FN,92,C,0.728
COOP181,410077,852,ALBIES FOODS,POCKET BACON EGG AND CHS IW,60/3OZ,57.71,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,23,C,0.962
COOP181,410079,FPT32,MICHAEL B'S BESTWAY,FLAUTA POLLO,120/2.5OZ,102.52,0.00,HISPANIC,07/01/23,06/30/24,09-22-23-FN,254,D,0
COOP181,410080,39945,LAND O LAKES,CHEESE YELLOW SAUCE POUCH,6/106OZ,83.98,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,214,C,1.75
COOP181,410081,39946,LAND O LAKES,CHEESE JALAPENO SAUCE POUCH,6/106OZ,83.98,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,203,C,13.997
COOP181,410082,39947,LAND O LAKES,CHEESE SAUCE POUCH WHITE,6/106OZ,95.36,0.00,SAUCES,07/01/23,06/30/24,09-22-23-FN,209,D,15.893
COOP181,410084,853,ALBIES FOODS,CALZONE TURKEY SAUS EGG CHS IW,60/3OZ,57.71,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,16,D,0.962
COOP181,410085,860,ALBIES FOODS,EMPANADA ENCHILADA BULK,48/5OZ,62.57,0.00,BAKERY,07/01/23,06/30/24,09-22-23-FN,21,D,1.304
COOP181,410088,40265,SUNNY FRESH,BITES EGG BAKE TURKEY SAUSAGE,25LB,157.54,0.00,PROC TKY,07/01/23,06/30/24,09-22-23-FN,309,C,0.788
COOP181,410178,71694,MCI FOODS/LOS CABOS,BURRITO POLLO VERDE FOIL WW IW,36/6.3OZ,80.09,0.00,BURRITOS,07/01/23,06/30/24,09-22-23-FN,250,W,2.225
COOP181,410190,96041,FOSTER FARMS,CORN DOG MINI CHICKEN LF WG,2/5LB,38.47,0.00,CORN DOG,07/01/23,06/30/24,09-22-23-FN,122,B,0
COOP181,410191,95157,FOSTER FARMS,CORN DOG LF CHICKEN WG,72/4OZ,51.93,0.00,CORN DOG,07/01/23,06/30/24,09-22-23-FN,123,B,0.721
COOP181,410194,19864,RICHS,MOZZ JALAPENO BITES WG,8/3LB,87.06,0.00,ITALIAN,07/01/23,06/30/24,09-22-23-FN,284,C,0
COOP181,410215,10015,ARDELLAS,BRKFST CHORIZO CHS BOLILLO IW,72/3.35OZ,62.66,0.00,BREAKFAST,07/01/23,06/30/24,09-22-23-FN,25,C,0.87
COOP039,500002,100003,USDA,CHEESE CHED YEL SHRED BAG,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500004,100021,USDA,CHEESE MOZ PART SKIM SHRD FRZ,1/30LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500006,100022,USDA,CHEESE MOZ PART SKIM FRZ LVS,8/6LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.003
COOP039,500008,100307,USDA,BEANS GREEN CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.018
COOP039,500010,100017,USDA,CHEESE PROCESS LVS,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,,0.005
COOP039,500012,100018,USDA,CHEESE PROCESS YEL SLC LVS,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500014,100019,USDA,CHEESE PROCESS WHT SLC LVS,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,,0.005
COOP039,500016,100351,USDA,BEANS GREEN FRZ CTN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500020,110254,USDA,CHEESE CHED YEL BLOCK,1/40LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500022,100365,USDA,BEANS PINTO CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.022
COOP039,500024,100362,USDA,BEANS REFRIED LOW-SODIUM CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500026,100370,USDA,BEANS RED KIDNEY CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.021
COOP039,500030,100360,USDA,BEANS GARBANZO CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.02
COOP039,500032,100364,USDA,BEANS VEGETARIAN CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.018
COOP039,500034,100352,USDA,CARROTS SLCD NO SALT ADDED FRZ,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500036,100309,USDA,CARROTS CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.022
COOP039,500038,100313,USDA,CORN WHOLE KERNEL(LIQ) CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.021
COOP039,500042,100036,USDA,CHEESE BLEND AMER YEL SLC LVS,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500044,100037,USDA,CHEESE AMER SKM WHT SLC LVS,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,,0.005
COOP039,500046,100315,USDA,PEAS CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.023
COOP039,500050,110394,USDA,TORTILLA WHOLE WHEAT FZN 8 CTN,12/24CT,2.48,0.00,HISPANIC,07/01/23,06/30/24,BROWN BOX ,,,0.009
COOP039,500052,100350,USDA,PEAS GREEN FRZ CTN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500054,100356,USDA,POTATOES WEDGE FAT FREE FRZ,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,,0.014
COOP039,500056,100355,USDA,POTATOES WEDGES LS FROZEN,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,D,0.014
COOP039,500064,100357,USDA,POTATOES OVEN FRY LOW-S PKG,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,D,0.01
COOP039,500066,100317,USDA,SWEET POTATOES W/SYRUP CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.025
COOP039,500070,100330,USDA,TOMATO SALSA CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500072,100334,USDA,TOMATO SAUCE CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.016
COOP039,500074,100329,USDA,TOMATOES DICED CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500076,100336,USDA,SPAGHETTI SAUCE MEATLESS CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500080,100296,USDA,FRUIT AND NUT DEHY MIX,5/5LB,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,,0.009
COOP039,500090,100299,USDA,CHERRIES DRIED PKG,4/4LB,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,,0.056
COOP039,500092,100277,USDA,ORANGE JUICE SINGLE CTN,70/4OZ,2.48,0.00,JUICE,07/01/23,06/30/24,BROWN BOX ,,D,0.035
COOP039,500095,110931,USDA,EGG PATTY ROUND FRZ CTN,25LB,2.48,0.00,EGGS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500102,100206,USDA,APPLE SLICES CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.008
COOP039,500104,100258,USDA,APPLES FROZEN IQF,30LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,,0.009
COOP039,500108,100283-LA,USDA,LAUSD ORANGES FRESH CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500112,110208,USDA,FLOUR WHITE WHOLE WHEAT BAG,50LB,2.48,0.00,BAKING NDS,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500122,100243,USDA,BLUEBERRY WILD FRZ CTN,30LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,,0.007
COOP039,500128,100254,USDA,STRAWBERRY SLICES FRZ CTN,30LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0.012
COOP039,500130,100216,USDA,APRICOTS DICED PEELED CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.009
COOP039,500132,100219,USDA,PEACHES CLING SLICES EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.011
COOP039,500134,100220,USDA,PEACHES CLING DICED EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.012
COOP039,500136,100241,USDA,PEACH FREESTONE DICED FRZ CUP,96/4.4OZ,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500138,100256,USDA,STRAWBERRY FRZ CUP,96/4.5OZ,2.48,0.00,FRZN SNCKS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500142,100239,USDA,PEACHES FREESTONE SLICES FRZ,20LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,,0.023
COOP039,500148,100226,USDA,PEARS HALVES EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.013
COOP039,500150,100224,USDA,PEARS SLICES EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.014
COOP039,500152,100225,USDA,PEARS DICED EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.011
COOP039,500166,100261,USDA,APRICOT FRZ CUP,96/4.5OZ,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500168,100212,USDA,MIXED FRUIT EX LT CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.012
COOP039,500170,100396,USDA,PEANUT BUTTER SMOOTH JAR,6/5LB,2.48,0.00,CONDIMENTS,07/01/23,06/30/24,BROWN BOX ,,D,0.006
COOP039,500172,100935,USDA,SUNFLOWER SEED BUTTER,6/5LB,2.48,0.00,CONDIMENTS,07/01/23,06/30/24,BROWN BOX ,,,0.006
COOP039,500180,100293,USDA,RAISINS BOX 144/1.33,144/1.33OZ,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500186,100877,USDA,CHICKEN BONED CAN,12/50OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.004
COOP039,500190,100098,USDA,CHICKEN CUT-UP FRZ RAW,40LB,2.48,0.00,RAW CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0.03
COOP039,500192,100101,USDA,CHICKEN DICED CTN,40LB,2.48,0.00,PROC CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0.004
COOP039,500202,100126,USDA,TURKEY HAM SMKD CTN,4/9-11LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,,0.007
COOP039,500204,100121,USDA,TURKEY BREAST DELI FRZ CTN,4/9-11LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0.006
COOP039,500206,100122,USDA,TURKEY BRST DELI SMOKD FRZ,4/9-11LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0.006
COOP039,500208,100117,USDA,CHICKEN FAJITA STRIPS CTN,30LB,2.48,0.00,PROC CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0.009
COOP039,500210,100119,USDA,TURKEY TACO FILLING CTN,6/5LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0.01
COOP039,500212,100046,USDA,EGGS WHOLE FROZEN CTN,6/5LB,2.48,0.00,EGGS,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500216,100158,USDA,BEEF FINE GROUND RAW FRZ CTN,40LB,2.48,0.00,FRESH BEEF,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500224,100439,USDA,OIL VEGETABLE,6/1GL,2.48,0.00,BAKING NDS,07/01/23,06/30/24,BROWN BOX ,,,0.002
COOP039,500226,100173,USDA,PORK LEG ROAST FRZN,36-42LB,2.48,0.00,PROC PORK,07/01/23,06/30/24,BROWN BOX ,,D,0.009
COOP039,500228,100184,USDA,HAM FROZEN,4/10LB,2.48,0.00,PROC PORK,07/01/23,06/30/24,BROWN BOX ,,,0.005
COOP039,500230,100163,USDA,BEEF PATTY LEAN FRZ CTN,40LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,,0.012
COOP039,500238,100134,USDA,BEEF CRUMBLES w/SPP PKG,4/10LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,D,0.004
COOP039,500242,100187,USDA,PORK HAM WATERAD SLC FRZ PKG,8/5LB,2.48,0.00,PROC PORK,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500248,100201,USDA,CATFISH BRDED STRIP IQF,4/10LB,2.48,0.00,FISH,07/01/23,06/30/24,BROWN BOX ,,D,0.008
COOP039,500254,100348,USDA,CORN KERNEL FROZEN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500260,100327,USDA,TOMATO PASTE CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500264,100188,USDA,PORK HAM CKD-DICED,4/10LB,2.48,0.00,PROC PORK,07/01/23,06/30/24,BROWN BOX ,,,0.005
COOP039,500268,100125,USDA,TURKEY ROAST FRZ CTN,32-48LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500269,100034,USDA,CHEESE MOZ LITE SHRED FRZ BOX,1/30LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500270,100494,USDA,RICE GRAIN PARBOILD ENRICH,25LB,2.48,0.00,RICE,07/01/23,06/30/24,BROWN BOX ,,D,0.007
COOP039,500272,100425,USDA,SPAGHETTI PASTA ENRICHED,2/10LB,2.48,0.00,PASTA,07/01/23,06/30/24,BROWN BOX ,,D,0.012
COOP039,500316,100012,USDA,CHEESE CHED RF YEL SHRED BAG,6/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500319,110080,USDA,CHICKEN OVEN RSTD FRZ 8 PC CTN,30LB,2.48,0.00,PROC CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0.041
COOP039,500320,100500,USDA,RICE BROWN LONG PARBOILED PKG,24/2LB,2.48,0.00,RICE,07/01/23,06/30/24,BROWN BOX ,,D,0.003
COOP039,500328,110393,USDA,PANCAKES WHOLE WHEAT FZN,12/12CT,2.48,0.00,BREAKFAST,07/01/23,06/30/24,BROWN BOX ,,,0.017
COOP039,500334,110161,USDA,FRUIT MIX DRIED,5/5LB,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,D,0.01
COOP039,500342,110186,USDA,TOMATO SALSA POUCH,6/106OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.017
COOP039,500362,100366,USDA,BEANS SMALL RED CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.026
COOP039,500363,100368,USDA,BEANS BLACKEYE CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.022
COOP039,500364,100371,USDA,BEANS BABY LIMA CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.02
COOP039,500366,100359,USDA,BEANS BLACK LO-SODIUM CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.03
COOP039,500367,101031,USDA,RICE BRWN LONG GRAIN PARBOILED,25LB,2.48,0.00,RICE,07/01/23,06/30/24,BROWN BOX ,,D,0.007
COOP039,500368,100373,USDA,BEANS GREAT NORTHERN CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500369,100521-LA,USDA,LAUSD APPLES GALA FRESH G CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500374,100369,USDA,BEANS PINK CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.024
COOP039,500375,110187,USDA,TOMATO SAUCE POUCH,6/106OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,,0.016
COOP039,500380,110322,USDA,BEEF PATTIES w/SPP CKD FRZN,40LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,D,0.009
COOP039,500381,110177,USDA,SPAGHETTI SAUCE MEATLESS POUCH,6/106OZ,2.48,0.00,SAUCES,07/01/23,06/30/24,BROWN BOX ,,,0.017
COOP039,500382,110361,USDA,APPLESAUCE CUP,96/4.5OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.026
COOP039,500384,110396,USDA,CHEESE MOZ LM SKM STRING BOX,360/1OZ,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.007
COOP039,500385,110425,USDA,SPINACH CHOPPED FRZ IQF CTN,1/20LB,2.48,0.00,USDA,07/01/23,06/30/24,BROWN BOX ,,,0.044
COOP039,500390,110462,USDA,CHKN STRIP UNSEASONED FRZ CTN,30LB,2.48,0.00,PROC CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0.006
COOP039,500452,110541,USDA,APPLESAUCE UNSWEETENED CAN,6/#10,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.017
COOP039,500453,110473,USDA,BROCCOLI FRZ CTN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0.015
COOP039,500454,110349,USDA,BEEF 100% PTY 85/15 FRZ RAW,40LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,D,0.011
COOP039,500455,110480,USDA,CARROTS DICED FRZ CTN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500456,110506,USDA,SPAGHETTI BLEND WG CTN,20LB,2.48,0.00,PASTA,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500457,110520,USDA,PENNE PASTA BLEND WG CTN,2/10LB,2.48,0.00,PASTA,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500458,110504,USDA,ROTINI PASTA BLEND WG CTN,20LB,2.48,0.00,PASTA,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500459,110554,USDA,TURKEY DELI BREAST SLICED FRZN,8/5LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500520,110711,USDA,BEEF PATTY CKD FRZ 2.0 MMA CTN,40LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500521,110624,USDA,BLUEBERRY HIGHBUSH FRZ CTN,30LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500522,110724,USDA,PEPPERS/ONION BLEND FRZ CTN,30LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500523,110723,USDA,CRANBERRIES DRIED PKG-300/1.16,300/1.16OZ,2.48,0.00,SNACKS,07/01/23,06/30/24,BROWN BOX ,,D,0.008
COOP039,500524,110763,USDA,PEAS GREEN FRZ CTN,12/2.5LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500525,100195,USDA,TUNA CHUNK LIGHT CAN,6/66.5OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0.413
COOP039,500526,110721,USDA,SWEET POTATOES CRINKLE FRZ PKG,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500567,110623,USDA,BLUEBERRY HIGHBUSH FRZ CTN,12-2.5LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0.014
COOP039,500583,110845,USDA,EGGS WHOLE FRZ CTN,12/2LB,2.48,0.00,EGGS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500584,110651,USDA,ORANGE JUICE SINGLE FRZ CUP,96/4OZ,2.48,0.00,JUICE,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500585,110501,USDA,MACARONI PASTA BLEND WG CTN,1/20LB,2.48,0.00,PASTA,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500586,110730,USDA,PORK PULLED CKD PKG,8/5LB,2.48,0.00,PROC PORK,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500587,110854,USDA,PEANUT BUTTER SMOOTH PKG,120/1.1OZ,2.48,0.00,CONDIMENTS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500588,110851,USDA,FISH AK POLLOCK STICKS BRD FRZ,4-10#/8-5#,2.48,0.00,FISH,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500589,110844,USDA,POTATOES DICED FRZ PKG,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500590,110846,USDA,STRAWBERRY WHOLE UNSWEET FRZ,6/5LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500591,110860,USDA,STRAWBERRY SLICED IQF,6/5LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500593,110859,USDA,MIXED BERRY FRZ CUP,96/4OZ,2.48,0.00,FRZN SNCKS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500594,110921,USDA,CHICKEN FILLETS UNBRD FRZ CTN,30LB,2.48,0.00,PROC CHIX,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500595,111230,USDA,MIXED VEGETABLES FRZ CTN,6/5LB,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500596,110910,USDA,TURKEY BREAST SMKD SLC FRZ PKG,8/5LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500597,110911,USDA,TURKEY HAM SMKD SLC FRZ PKG,8/5LB,2.48,0.00,PROC TKY,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500599,100127,USDA,BEEF FULLY COOKED CAN,24/24OZ,2.48,0.00,CNND GOODS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500600,100465,USDA,OATS ROLLED TUBE,12/42OZ,2.48,0.00,CEREAL,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500602,100522-LA,USDA,LAUSD APPLES FUJI FRESH F CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500603,100514-LA,USDA,LAUSD APPLES RED DELISH CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500604,100238,USDA,PEACHES FREESTONE SLICES FRZ,12/2LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0.023
COOP039,500605,110872,USDA,CHERRIES SWEET PITTED IQF BAG,12/2.5LB,2.48,0.00,FRZN FRUIT,07/01/23,06/30/24,BROWN BOX ,,D,0.012
COOP039,500606,111100,USDA,CEREAL OAT CIRCLES BOWL PKG,96/1OZ,2.48,0.00,CEREAL,07/01/23,06/30/24,BROWN BOX ,,D,0.056
COOP039,500607,111110,USDA,CHEESE CHED YEL .75 SLICE PKG,12LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,D,0.005
COOP039,500608,100522,USDA,APPLES FUJI FRESH F CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500609,100283,USDA,ORANGES FRESH CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500610,100521,USDA,APPLES GALA FRESH G CTN,40LB,2.48,0.00,PRODUCE,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,500611,110562,USDA,SWEET POTATOES CHUNK FRZ PKG,6/5LB,2.48,0.00,POTATOES,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500612,111220,USDA,CHEESE PEPPER JACK SHRED,4/5LB,2.48,0.00,CHEESE,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500815,110400,USDA,YOGURT HI PROTEIN BLUEBERRY CUP,24/4OZ,2.48,0.00,YOGURT,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500816,110401,USDA,YOGURT HI PROTEIN STRAW CUP,24/4OZ,2.48,0.00,YOGURT,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,500817,110402,USDA,YOGURT HI PROTEIN VANILLA CUP,24/4OZ,2.48,0.00,YOGURT,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,501036,100382,USDA,BEANS PINTO DRY PKG,12/2LB,2.48,0.00,BEANS,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,501043,111054,USDA,BEANS GREEN NO SALT FROZEN,12/2LB BAG,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,D,0
COOP039,501044,110346,USDA,BF PATTY LEAN RAW 90/10 FROZEN,40LB,2.48,0.00,PROC BEEF,07/01/23,06/30/24,BROWN BOX ,,,0
COOP039,501045,111052,USDA,CARROTS DICED NO SALT FROZEN,12/2LB BAG,2.48,0.00,FRZN VEG,07/01/23,06/30/24,BROWN BOX ,,,0
